,Firm name,NWP (£m)  - 2016YE,NWP (£m)  - 2017YE,NWP (£m)  - 2018YE,NWP (£m)  - 2019YE,NWP (£m)  - 2020YE,SCR (£m) - 2016YE,SCR (£m) - 2017YE,SCR (£m) - 2018YE,SCR (£m) - 2019YE,SCR (£m) - 2020YE,EoF for SCR (£m) - 2016YE,EoF for SCR (£m) - 2017YE,EoF for SCR (£m) - 2018YE,EoF for SCR (£m) - 2019YE,EoF for SCR (£m) - 2020YE,SCR coverage ratio - 2016YE,SCR coverage ratio - 2017YE,SCR coverage ratio - 2018YE,SCR coverage ratio - 2019YE,SCR coverage ratio - 2020YE,GWP (£m) - 2016YE,GWP (£m) - 2017YE,GWP (£m) - 2018YE,GWP (£m) - 2019YE,GWP (£m) - 2020YE,Total assets (£m) - 2016YE,Total assets (£m) - 2017YE,Total assets (£m) - 2018YE,Total assets (£m) - 2019YE,Total assets (£m) - 2020YE,Total liabilities (£m) - 2016YE,Total liabilities (£m) - 2017YE,Total liabilities (£m) - 2018YE,Total liabilities (£m) - 2019YE,Total liabilities (£m) - 2020YE,Excess of assets over liabilities (£m) [= equity] - 2016YE,Excess of assets over liabilities (£m) [= equity] - 2017YE,Excess of assets over liabilities (£m) [= equity] - 2018YE,Excess of assets over liabilities (£m) [= equity] - 2019YE,Excess of assets over liabilities (£m) [= equity] - 2020YE
170,Firm 170,7.670912783474462,1.545133138679648,6.58441678764589,3.789284501974441,6.434805713384589,4.2080545704664685,2.923784876780138,0.5053057354502442,13.829254727948975,19.219003896130936,30.084518684061106,19.46407937697377,22.023435948288316,7.368150117034584,4.8491049939104265,1.8140275561282997,4.015994233823808,3.9001723144233917,4.710114996009781,0.47945434232078554,9.165933146672003,14.556197894609184,37.444443969388075,6.578848590006594,40.63277594391462,61.51616715766291,46.725063900832176,5.040326521398901,79.00465284968061,121.46999596838714,21.085559271026508,48.38115586106476,5.794559631630331,37.95252856982924,68.78855569215263,16.089565277000588,35.579306763457524,32.64926092490754,13.186518568794048,6.790321950207466
171,Firm 171,45.22755130547253,2.499431391950186,84.33718366841399,29.88591088002858,0.0,9.025160629489067,19.607531703268624,35.14695425828809,1.1804157175565666,0.0,40.867309176634336,49.5893430925374,51.22761546644287,42.205545112546396,0.0,1.8025684466463971,1.5124136658590437,0.8666620465911979,2.9877240802954512,0.0,49.028369834148116,52.219251947080664,93.93326344149189,118.63718173057678,0.0,4.78306496361361,82.1695253326426,128.8524663294874,285.6659009234091,0.0,76.81647400558546,96.26639140076448,112.44293249244079,163.37425266892407,0.0,28.555577856775194,42.98268801295487,56.83508642214248,22.29461467505027,0.0
172,Firm 172,0.0,0.0,0.0,0.0,0.0,9.079355802849575,8.016838305178078,8.063308675788596,1.4173311270640865,1.3244467532133493,34.62753674268581,50.92407191310765,19.518545936418832,2.850622153306262,36.03968302593831,6.28247140122962,8.986729522542086,7.711867104477113,9.378241495450489,3.745759917380251,0.0,0.0,0.0,0.0,0.0,12.046018369341102,90.06762489891325,103.22846983020817,31.7101174092174,11.413633508980057,25.42139612791253,2.6521396619101436,23.14759219870637,8.784145275411452,1.4309966073181108,39.65371692958071,2.3165443995978974,0.5358027876874532,1.1514147724242856,10.488829777382783
173,Firm 173,0.0,1.1184835523521595,1.2061862510473627,0.10794770691918507,0.3730918444612106,7.312126958592154,7.051075118684247,5.142971122240059,8.14535409794642,8.0137715521154,34.01928203227333,16.237120143444542,46.47408887158848,14.951731642709255,41.99914340978413,2.035443681596597,2.900734633081203,3.014766733315925,3.5224103723406683,0.8795927143199769,0.0,2.6418268178043443,2.7135132326142575,2.7148016469553147,12.180012448603366,25.80261010324324,0.7545660354298662,53.03360690122225,6.465241461508254,6.936429488744133,0.5385084172199375,0.8814834246626448,2.9336915375732464,2.5758685386959406,-2.4250712376145747,22.328407968023093,0.5044146502937973,34.83122310955942,17.81863809055089,16.670802396436816
174,Firm 174,0.0,14.147356950559463,14.969953779561623,16.418119535458047,5.72563310473691,17.693807181859523,2.29931049189675,26.21762529851132,9.80929023811993,8.2766992406311,9.457478202581559,24.785036510451143,3.8962296237180274,17.13788732362876,82.2657923822203,2.0334027520531097,2.9746169276164434,2.3202781885750956,1.7342067094697655,4.6382528058742345,0.0,17.0474071958811,4.464322102822661,18.925783549180686,17.68583962777344,157.6076907697718,87.4492093278314,40.20184226467732,69.72687422268179,61.59017497376622,40.33480312367302,49.259006021508384,98.5068220304848,80.62693852640577,62.96961691687364,32.63454563516706,29.79484435451176,68.20599729262,54.169737076296684,35.67339607682849
175,Firm 175,71.6136123083472,12.176875020331016,53.49233372553487,59.848482956516946,15.932315542876964,11.178427111627139,75.23324198319622,6.638162443952866,147.06144890526673,41.909414754199126,238.71601482778766,167.44777807285112,12.926003483518196,49.71928804940254,298.82953775233347,0.3126276185038887,1.9668427325222577,1.7862162496610885,0.16436743105863244,0.7817577842708632,117.75616750509099,53.58159235076592,117.64827004275611,40.37905056343447,85.6192830027827,4104.397360692147,1830.5777048590437,5029.35770070873,7361.898419245365,9697.925872463871,519.0015851357201,4073.1978010996986,2411.606583202859,7574.288766337924,1810.869590738773,118.6726543002042,31.753029664575077,154.66154698590802,278.4305095310496,444.67169085447745
177,Firm 177,0.0,0.08874453225043873,0.017202625563915563,0.1094067086611374,0.13138241297785294,0.0,2.8594087961201566,1.2261813616084134,1.0882089535658248,2.187591717214325,0.0,20.705697524119724,48.10474903069777,19.7429346595918,45.27169945197115,0.0,9.09173195605044,26.275476772265627,1.5781711607633406,12.230792230373149,0.0,0.11095865983003186,0.004681115823043939,0.12472728593970221,0.2648949845738432,0.0,11.834532174447894,3.086342757479891,1.4913883840662612,34.7486827416143,0.0,0.27977776037653157,0.00991829819677155,0.29990654873552847,0.628563948297827,0.0,26.553983429230286,26.219705192206074,41.930673563144985,50.605630545913435
178,Firm 178,16.629827253617883,13.045505562333068,14.61681765301869,24.903769662617663,22.32037972529064,10.889022375144428,6.618072135723655,7.8995919148535005,8.625067093382853,7.969238991429629,8.819675458910782,6.969964159499578,18.03638160471665,0.03662676233910658,8.97747971790862,1.9660112051740095,1.0682364230073913,3.451123328257643,1.0782105388899443,2.9278643108874243,27.272612615026734,26.33613348748237,11.133968530284028,46.286524724998515,17.134134594757352,20.34816006084174,24.70090329666668,28.15950257311569,30.981451554389686,17.90629580097138,12.273260570838982,3.6201182836632935,2.8513978296795397,8.376071178884983,5.268415051127583,6.6520838217530445,16.770477952902066,10.047199815256427,12.398433186766455,10.400726182898346
179,Firm 179,2263.2251007002465,1028.3565146607118,537.2812181159775,0.0,0.0,43.273115498776896,1804.369327310647,1258.3064392348497,0.0,0.0,2633.747475048875,216.23584078358198,2865.818388519883,0.0,0.0,2.5675376725033376,0.11865889064724956,0.002012123313570325,0.0,0.0,3171.777842695459,1063.222846366199,5942.225260329471,0.0,0.0,11085.704660887932,7170.861687636159,9632.556242304425,0.0,0.0,1882.6590252255057,3722.883990819502,7074.455837210994,0.0,0.0,2633.673809855829,2204.2529757126454,518.1020097703433,0.0,0.0
180,Firm 180,4.5095322885901155,12.413173664334924,8.956253627575325,1.8000792257970624,3.181934907019972,41.13925542221586,5.637803446723007,16.989065603672373,30.91702164764883,41.908115248304355,64.90574422381478,145.68544568292657,48.345942160942954,120.06943467524354,151.5279830574909,3.6441976652555286,4.09812498679164,2.856440046667146,3.3458483669039127,5.04513488381991,24.202315414030195,6.312151155606391,3.6830244111627737,2.5414032579828256,6.07082954368828,233.56248543751641,59.23014620705297,121.48558128518259,85.38517824134527,46.110847264638835,18.91601183055077,6.083055177970615,33.45518468021095,45.59750717759708,2.187929030752307,8.08080274843498,166.78783744464147,74.48189317799851,141.3664678206808,102.98726237768479
181,Firm 181,127.0517311241481,143.28723896736912,146.21594898601072,25.876939054751663,0.0,140.86654540239007,103.55899998448724,106.99861415734405,164.00171618323498,0.0,277.5625476914134,140.11059469586797,221.19768741375492,198.0082705379066,0.0,0.5946158769491048,0.2914671779362015,1.003201550033774,1.9000908980792965,0.0,184.29452578697826,166.79205720916872,542.4808595212578,373.140559872269,0.0,49.755591766371154,1552.6871002403295,2149.0519377373034,241.14764001713712,0.0,225.76700898093944,38.64741975016445,246.7482338895734,275.0512103186884,0.0,50.7873820565694,49.41958314958784,163.37800825534387,183.09855935225394,0.0
182,Firm 182,507.0339479650777,456.2810785078598,471.282973505661,442.3273749369707,172.22714980593003,529.9746332913633,68.68763857709567,553.0105102516533,484.1421155005585,207.47159654727423,938.4724154116686,862.5672694873164,306.71428250044465,363.58597215677037,1011.0715720829454,1.6705531011110577,2.294176701518744,1.4238164467832979,0.5349793718359094,2.891341357329906,386.34486990712924,839.4067752211913,529.523199037157,281.79110811962147,582.0602895292034,5281.030939854165,1846.123427450848,949.2393500625008,2170.2780129631656,922.578062145423,54.26900342671941,892.3141628789381,122.27100316653522,4087.7856395197564,4729.228328273944,868.0085428926488,872.7593630039369,864.1621745290968,44.26688245807727,441.63650463712474
183,Firm 183,0.0003742035898184529,0.003765121474130662,0.005356377168699754,0.007246269922212552,0.0024534261659625747,47.257219811799764,31.032637066313708,30.2028106879039,81.84803110304698,72.56743855338388,-92.28577957038566,-48.716626620329706,92.49680807353838,19.16800610614932,90.23569606052438,-3.4882108337284268,-0.09998952538573541,0.8302043702895375,0.49943109628221216,1.0044419688991992,0.0024305425560403582,0.0032926075687181484,0.0017631527214245128,0.0038952713190841524,0.0014248589867887414,0.1461616258620283,0.0,173.7142445753509,73.44428041773122,31.745805307379193,37.46189747693265,90.39278885343454,27.945605085105395,67.6811723266295,14.177915097663643,-14.571578645212169,-90.5027016436999,59.76114540028765,36.79189732013078,84.46253304107114
184,Firm 184,0.0,69.11668239739197,29.643372287240336,35.960668038572145,9.604283310498118,98.65360925595233,290.4570953413722,118.95218514286599,206.51260412281428,44.814626194708126,565.6577247091391,522.4512579383436,361.11700389979313,97.49838917147534,571.0419978424275,1.5165257896276774,0.018754935140885533,1.6100415021277874,3.484320555661953,1.761609048041775,0.0,213.51945405215002,210.31726081076744,130.16306807364467,114.1063806897067,1969.6037320982157,963.2718024847454,1608.8998841487664,1320.999434019773,1819.8320170983109,316.7379414134731,911.448343444819,315.5062320434206,1174.1011331927593,168.36566772481527,242.02806646100063,119.80626031018667,138.80583283118628,282.1078332463974,30.744187451088393
185,Firm 185,0.0,0.0,1.2556968798862608e-08,0.0,0.0010425489592789667,0.0,0.6795929095645912,2.5165887694332105,3.3981202687700383,0.05515252517494392,0.0,5.201785962580692,4.658566493703122,1.0295601782124557,4.243528566002227,0.0,5.525278356886955,3.8811842788422077,4.14573912592658,2.453455254814786,0.0,0.0,0.014603755123715234,0.005508856685521357,0.006362111792194993,0.0,0.11587045207879747,4.170998447565943,2.5235935528251106,16.998857704083353,0.0,15.757884218858793,17.293382096581432,12.307729382468873,8.234417874922784,0.0,0.014223985509133535,7.436669893514698,7.238033382741608,3.7205073956927146
186,Firm 186,0.0,0.0,0.0,0.0,0.0,2.418907070539538,6.657849088045034,0.7008999066888078,7.823135232777569,9.814159611358841,149.5787649145452,152.14080171045555,90.40954487552325,157.5644970240506,28.868672290874198,5.555983258946466,42.28968370849173,42.74015564393369,24.780413805635355,10.573028795369524,0.027831164571985454,0.028664448301485068,0.03323693257666016,-0.006439647096137096,0.0393307751063803,331.80224546041774,291.518739454666,791.4813967228334,120.23989204461323,159.76272551821936,762.4951427486712,129.35608617018383,467.05915440562103,191.05060937662995,384.09349105619583,143.90306716608293,146.80066704560022,66.96184465416748,121.33823527821252,46.97224163098531
187,Firm 187,-27.8413209744309,6.393414996883445,1.1959014032519233,0.0,0.0,32.07437702127803,8.516902933131423,4.2365051645255045,0.0,0.0,56.008409733476334,43.77627557625643,75.64338095549552,0.0,0.0,1.1411940297031604,1.9049084374025766,5.0109410913238746,0.0,0.0,44.582676491463765,49.07254295413617,8.310244641227237,0.0,0.0,110.80657445497681,114.25846838116252,234.6130126017357,0.0,0.0,187.82331625202522,137.92047862765978,110.22206330318603,0.0,0.0,23.657048100302774,49.59731386297924,17.701075383166252,0.0,0.0
188,Firm 188,70.33022973405849,2007.6065797848119,3059.3921349169786,471.30427956900604,-2054.549430466053,1132.5117209970967,551.8575272587685,2953.3387983527746,2208.987949970099,2862.8608093856074,5657.173461438567,4240.5686973141665,7339.077491566725,6517.985635114318,4052.8402855774452,3.2046649187930405,2.1737655215809015,2.8966728304749414,0.3341956697436804,0.843252729499257,898.3702505330664,2989.5635076163107,2338.3270231688543,3177.6617114571845,1449.7218894125415,37369.67707713376,56681.02720001038,28757.337030735373,41924.30008872723,64983.79071971278,22899.489391953717,25323.793649253457,19530.152840383562,45330.20011689293,2212.277441592858,2738.289701577884,2705.3012853356954,5562.951083592468,5597.327737666015,4728.013411921271
189,Firm 189,0.0,521.806783807055,58.81097316684966,537.2180321362302,172.4604692023083,13.527793219795665,16.53756508113086,5.277169022068123,11.786423389605208,15.199225598778993,24.328686512491885,20.507814562750273,2.6404625699893316,15.61298213185308,13.057884848815492,1.9781830787664942,3.7788515542469217,2.9545701245137894,1.3339142080331385,1.4699047251086776,0.0,427.9399359132422,7.68652251430928,389.2644573755901,257.75162863936646,2978.6822799543293,6246.0955771274685,5847.157280512385,4166.677283687551,3961.830614359172,3427.6661983676213,3336.116503093561,1704.6259140579161,1719.6489763574953,1985.3539445480926,36.44372305611103,4.499747468205106,35.04790784318537,1.2111882739852733,9.811292770115907
190,Firm 190,0.0,0.0,0.0,0.0,0.0,0.9364742539579263,2.3211095725310598,0.10039180805698801,0.7863050400711524,1.053682368804824,20.55234789984812,25.340225744985876,14.848106857701751,23.86117293074991,6.672387319913518,2.4606175488009336,11.01526594250303,26.48819582986606,11.598965029272366,0.274320220209648,0.0,0.0,0.0,0.0,0.0,13.4968358862494,90.01053996995634,79.85172110332658,47.60821723416038,34.04598798071002,41.02596265787368,55.135812431317646,51.75729049086391,30.118921013116694,30.592114111879887,7.7441542195865924,2.073022990222555,3.1131529151880932,17.350439008716577,21.01513272297523
191,Firm 191,0.0,0.0,0.0,0.0,0.0,2.032285812427375,4.459442170678305,1.37781821669859,0.0,0.0,18.709966518165775,0.46168757182170367,10.771816068519772,0.0,0.0,7.036094906474939,0.6650406598706105,10.892555803478482,0.0,0.0,1.9949141927715313,1.4905684816409164,0.7224980640599384,0.0,0.0,78.52193712182768,156.4251669865285,8.929298264731859,0.0,0.0,103.71680714869514,38.44497897931052,83.41129823380048,0.0,0.0,19.182435381415676,26.03925444751614,17.816971941457997,0.0,0.0
192,Firm 192,0.33322050603778997,8.117924417875537,27.96644101579426,22.561483499800755,412.9508021248415,36.270152738923834,47.86311303301466,51.445218842394226,276.92775086813015,364.1131586118791,9.12621460883152,252.98213619815442,173.89389670038702,189.98481803203822,404.5576797100113,4.122475010310323,0.5153776685211154,3.534396106999548,0.8492386455278631,3.789008303767269,5.222875304634745,61.35300140607031,36.594534386357665,41.61900305296792,314.42076094957713,29.662334222159153,-96.97795851588579,-207.35623759415535,-21.746132585209956,168.05558458508938,-53.6785660426829,-253.33347958792157,-655.5534731801357,-198.6148095720815,-443.6010110692094,87.59939248511917,47.92614385569966,212.43604327891134,383.4720632066393,358.2228561074811
193,Firm 193,237.43769137813354,130.5605449040269,50.55407306747526,256.5731885369015,0.0,105.85048875480506,92.21294242298853,80.50896037907387,58.14208180657974,0.0,146.79958814131288,112.7297590263748,142.57817499448987,139.99069623373725,0.0,2.728589418388217,1.1729069061699402,0.1279427440530986,2.4300524796242144,0.0,92.50419134301988,180.49778814975514,379.3362432146064,558.3170124276164,0.0,127.4430754864691,116.51502834305278,184.39049143087533,118.51619315145346,0.0,25.17624412753408,60.199003805899785,48.448896234709494,59.97490427077824,0.0,54.036576606737015,75.84991898688544,72.03093079423,31.761227590592835,0.0
194,Firm 194,7.340631565928491,3.991741763529903,2.0639762546087312,23.29479892821967,19.382983454297445,7.344519849334684,28.497984352075456,10.71532479681104,5.4212749278844825,23.375154900780917,40.08525282088188,57.85961874226347,42.202094935774795,10.126959477919044,4.59822270873933,0.9346589276007129,1.1058996697171337,1.0853874875227627,1.662647515389932,0.9331313244929036,27.977209429704317,5.702036458989288,18.853049023780095,10.994376476421806,22.14263916997452,102.25285552234932,97.96752553972343,22.601213277412604,3.621230088046096,76.15547201038221,24.808375736095357,45.98070498675612,46.51519588391363,26.784093134871366,11.307213825128326,27.91104441455598,18.08012548833812,45.38611521372288,33.119721677747876,19.795114161182717
195,Firm 195,52.40612179932279,69.16930042940857,34.45534687917855,70.19596821924274,2.9933882961380798,24.27963235611299,6.198806525847834,24.671557631711387,17.28916685403994,5.937843501835081,43.32391269658001,17.283531480616357,34.82388397166664,29.834876798210548,16.67383621446304,1.2651007299197776,3.3951605283768136,2.5907321385919735,1.4015008331994183,0.04752900110762917,31.006692783643466,19.281845102299936,1.2641279672923242,46.53886713052429,77.3418504955311,13.408729227606223,17.10135647597137,39.54236938741898,17.506217267469136,26.816493815459634,3.4164133213702415,9.633446754679792,7.162300461385788,7.485351504459766,5.839146049016756,22.516675424948986,40.11636329978399,38.138887538706626,48.432166158567966,37.74868203544532
196,Firm 196,0.0,3.5182297361274326,8.91677277959947,6.83685520510904,6.658811280739663,4.135073156268913,11.937600104368615,10.816328396512466,10.927554837634311,9.527186181267142,28.77921157840442,0.3538923506212302,6.3281594756001684,67.72456800771232,45.47056354853761,4.101642115667144,4.683466861165411,6.579712949257313,4.74930572499021,5.771344237436784,0.0,23.689282122024082,54.30665043298783,19.57427512915454,27.42301147721119,7.405306072034392,96.80647027847135,65.9363161328969,51.19838896678202,31.915228867615834,45.54584447649856,94.79136682440313,143.7708718192135,141.55971876650875,28.135611451134498,22.06281942461977,54.71774397907898,53.081302563399035,47.00010056920664,28.137696454980176
197,Firm 197,0.0,0.0,0.0,7.861367517103779,60.445006560355324,0.0,0.0,0.0,39.17434854496918,57.642734546344826,0.0,0.0,0.0,235.20057671771983,480.2016943797363,0.0,0.0,0.0,8.694129535208011,3.2412871936243057,0.0,0.0,0.0,113.88623992306032,975.4577316790854,0.0,0.0,0.0,71.65782192373027,1525.6637007328654,0.0,0.0,0.0,-0.2481902298995505,71.29159059725131,0.0,0.0,0.0,357.72357762403044,796.3209043332236
199,Firm 199,1.2176357692481974,10050.601334991423,11509.508403674226,3395.0260460435493,13133.461750365997,1758.6344275111219,4068.120992949186,565.3267446392085,1934.741619968401,2918.790175807622,146.6993614212115,3861.296654941153,5029.62562349421,2347.2333267541476,4213.550395155776,1.6296254156793488,0.8262065631010593,1.803438453908788,1.9697583075230087,1.409046698850852,29.25544274771309,4428.237047861742,14072.905754807265,9572.917260772347,2305.4106267190155,43749.28594438978,6628.5987528586,80277.28113812198,105105.15160523573,155761.53048135954,55781.70048666474,57630.29150870008,113049.73130973261,126851.44040711655,14446.433564211016,3679.7431253679247,944.898201598422,1911.596560772243,2073.225809150856,545.8231871207824
200,Firm 200,0.9737893111382696,1.6117443339856548,6.876119763920697,0.8730597530541563,0.9530840310799098,3.8874273394113676,4.61282867341312,3.1368911110274222,6.02917680462436,5.354000821706621,1.610278530064258,2.8073704132967623,1.5527592802116381,5.770826732631451,5.939326103979263,0.7645201512075466,0.6353843540069689,0.08723538166855414,1.140847101185981,0.5211735557328842,3.670397333603773,1.8398586731425357,0.7273065372537508,14.378210537122795,5.646167091878162,7.543872821859512,4.487445236172495,17.865094235818248,4.251732898962795,8.180968845981202,3.619163264920597,0.6853367740437343,0.2097395541740123,0.5423047923451134,12.52276149488488,1.095728464528566,3.4664074630414805,4.277686021163573,2.687760189749339,7.806062822846902
201,Firm 201,5.035830252184182,8.799581951613922,2.5656443156955047,7.951021581514089,10.990473722773658,1.822004159576823,0.21690500659902362,6.674297459543025,9.180328730508418,0.5482614838508033,15.92293108228108,18.34688737760101,0.38450203314401643,21.845449792003738,7.489382930500106,4.151812313626487,0.39071190498642316,5.201420838931717,6.05097850684562,3.1386008282945017,9.373299176652512,1.66880984529695,9.200490762999193,7.154373518774133,0.619032472828787,7.6894201823773605,37.846051139486136,33.92288716954635,14.971109030383689,18.215117289143816,13.193664109086885,27.980429370369574,25.498299622794136,2.7315007254635084,10.33730297192737,8.740680443125395,14.546623570578856,16.32922475628553,25.18276479094692,15.001362999021973
202,Firm 202,39.365203084190796,0.0,0.0,0.0,0.0,3.5823549653997118,5.72044536973329,0.0,0.0,0.0,7.658168073709941,0.8223926816047813,0.0,0.0,0.0,2.4182180247659373,1.5530324687558255,0.0,0.0,0.0,5.237200368258679,0.0,0.0,0.0,0.0,1.988400636840135,2.28463542433538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163916088309882,4.832224784494048,0.0,0.0,0.0
203,Firm 203,1328.9449028281379,1031.35864096576,512.1528401176037,1871.5705790067386,1964.275684618226,1305.590945883274,1418.3123978704605,1032.1701407751248,786.9383063272037,12.513732575263175,1776.1366949115713,1174.4187229633617,398.5262459919636,775.9983127050074,595.7569007175254,2.4217279662994633,1.6429540649662613,0.7461872884990435,2.327685701660521,1.4173755858444148,2018.8061540320923,3338.715502309179,637.0346048841268,2781.1238132750705,471.1753984189615,5317.207135394668,5382.549384674079,8096.207134522649,771.7367280456771,2740.262142313096,417.15740465770926,4592.250523629415,19.546773439665998,3157.4259907240166,5979.769758631296,258.61349392543383,1329.8640939005459,1831.3260140279917,757.8745375805189,966.2197111729574
204,Firm 204,15.783378858734858,17.795024598063616,10.17119089008713,12.0827365206976,18.93740589900989,14.492721620209718,10.707250041819648,4.6079278242791615,3.317757689456238,9.202838795820677,42.497943428315565,24.546824273872833,40.15402509432546,23.23649204197643,19.74678476052938,4.338859206921424,3.235633620423038,2.911087972371575,1.9767996033782627,3.729263377303969,10.35736130486162,0.1449312003117949,7.718231887557492,25.783312682909482,9.196439362881772,33.72778184458894,82.27134166341611,77.20157810898318,5.24085633853629,70.79732278967153,13.07108906297555,40.22271231804736,15.993585797808144,3.1681626703928503,17.9031853361376,27.381373256186734,34.258534519712704,24.482134629552117,24.124315135217838,26.31578725852395
205,Firm 205,7.803359533231262,-8.377195136108408,0.0,0.0,0.0,0.9925129774906768,5.384530452133158,2.305333618246317,3.207696509381803,0.0,18.940641791206453,8.330649602356667,13.458028443999094,12.56744617001628,0.0,0.4530994287702646,2.4400310609090594,0.42767170461906817,4.718940676011818,0.0,33.84560511038928,7.961853561408338,13.75218545620148,-0.0018993940495009086,0.0,17.506575454688107,74.38279178647575,72.98616834627867,33.80630457307328,0.0,80.9201726669173,20.826075895802266,27.91560050568246,5.624909432631542,0.0,4.732597261194067,6.598816995289491,12.501401528006015,14.192518905497076,0.0
207,Firm 207,-0.963860796695699,-1.3900901099552934,0.0,0.0,0.0,45.11841546951328,97.95219927176854,0.0,0.0,0.0,86.25375759280924,89.69356782387365,0.0,0.0,0.0,0.2898042117729597,1.8099411450720255,0.0,0.0,0.0,-0.3082623038905875,0.09513072602563587,0.0,0.0,0.0,1075.3150871763592,978.2304636171878,0.0,0.0,0.0,125.6942007220778,214.51812958429977,0.0,0.0,0.0,296.2540150688143,62.229608837630515,0.0,0.0,0.0
208,Firm 208,1521.2024562011907,741.5229068149879,137.7877771950212,2238.2619452130957,2076.8298606388244,19.726200660879986,52.008312579374014,27.20131064732194,27.662484048760703,31.367805926562383,29.504676208885538,13.995352983408557,53.19549554237151,20.10321729548556,3.343270276947057,1.0122384418888732,0.44458874444722224,2.0312647248996414,3.3833855560915524,0.2567965590120473,343.5296459645403,3796.292304867244,3096.5448188723444,956.7288713312864,701.1588419481774,37103.16795407792,46455.28578147445,40709.85588729086,56732.66566174806,54768.735478565635,34038.079683877906,16919.481900773244,6066.26752702432,7521.742352488946,60409.17894431711,10.230650484481052,56.32420839674085,31.08639670698914,70.84187583130128,94.34370579600535
209,Firm 209,0.0,185.1324726033894,142.84607349337892,142.42343586542918,107.81441715627942,0.06824716800696289,1.5617309440347829,3.617794427423872,2.108733920460597,0.522881553020182,10.110823595696207,7.929843888714724,6.45144566654724,8.4759639697636,4.179433456626342,7.489403900241576,5.917036482917252,6.041131608909871,8.345882731788365,6.122616115999062,0.0,500.7078163139926,8.720312435944773,241.66007478777246,20.66509420085022,1864.4152888285646,257.4021042642815,516.5835835848642,2143.004238142854,1663.3860512564697,450.76439126643004,1893.5468926110834,1967.2300029267478,1662.2276698700375,310.337421684719,12.761983155921556,6.424038137729053,10.861151875374208,19.607220771490315,6.143746453169966
210,Firm 210,30031.048550676824,19261.406691989414,41591.39755965396,25473.30718211762,60699.95326529752,381.75379687731305,236.78357111124828,270.2369966916816,345.8066460953895,11.637984177001155,1031.4769621943062,925.7687314011016,1308.2069689104856,1446.853442646976,994.793994047535,3.5868160926805226,0.9172693922265057,1.7506079615453274,1.3192833359139422,0.1636908304303287,18971.28604737319,30581.956746948108,74078.63584908053,72456.77287862495,69697.92828567937,34203.897576312134,83203.50414496039,255817.90497270972,477202.8197556722,160518.69847612744,244235.76942036758,136676.3346754341,362313.8472048215,471074.18320102367,12327.362736469322,62.41998957788715,1216.3656272630853,17.997049954100284,445.72664950160566,1123.822900270048
211,Firm 211,70.69078537452944,363.0230431054987,163.8052832574855,324.3484824666651,28.987034814014926,167.02442045351987,153.79903512378993,215.609422893907,59.16619888292006,135.6217178236118,374.4817008177972,313.13250487780226,303.27951163305215,4.589325577527621,186.8631465200938,0.6898393695387623,1.5048339511661777,0.05961726994709244,0.4423633945715346,0.760157948869859,447.0318098710479,390.0047718134831,335.9476408941196,24.97031916106541,457.8367096417809,815.8882060916868,757.0368011541907,620.482442454636,60.662125606868315,728.5628645176249,36.458880444255115,281.65548269215526,244.77075514722728,164.86316188049156,121.8293217286286,191.7402918605955,27.522549202600793,17.50297771174588,73.22755613960977,21.343477138209938
212,Firm 212,156.94736321292933,67.21317443372618,22.436311363028775,97.23767187262368,111.27842837173634,29.056271661561432,33.620032287295274,24.879471319339554,45.75344672895902,59.01470261119865,304.05667222391577,107.77362375396804,163.31019166078934,343.0779836431664,329.47194540855145,9.112768656155827,1.91738880812819,8.21812624318724,3.371783184347736,7.579778111601883,167.7293780361353,83.57123793342735,213.59992749756785,39.992108787610775,20.655002221517204,400.58165816562234,312.9425219101184,122.76687175264853,88.52102708605445,29.057715206300795,7.512291137093231,35.814749721560545,48.690488696659976,42.7944388237867,23.52614115865262,200.99804112958867,328.16341756653554,135.31008912883186,48.94204232304705,346.9135924324088
213,Firm 213,6.0392800608170125,26.283053411621854,18.298947533125887,10.06645703148764,17.190150954179682,391.99839544646846,330.15038221932383,295.85829497197034,116.82875485835066,445.63919534485603,-106.96647930371294,15.467095757468524,61.89878346826245,112.1986372450064,299.0050903049936,-0.10320942473331893,0.09388385125447837,0.07015482356284113,1.0096224229872606,0.06285151356803956,19.01231625917292,27.5585708203221,24.359932050879202,16.02356543484387,9.369835087501853,408.51200060024934,135.25237019041265,212.23457120143223,8.019041824610646,982.2549688855572,472.3737559987118,621.2575966891252,708.5084687117632,424.18603106084254,17.189095829981447,-24.926392071069166,70.74357506205973,112.98569187435706,193.53120235488632,198.2554622600042
214,Firm 214,2.1087494912223597,1.6570633316159424,0.5839959778723396,5.801622616500396,0.6469504189528279,5.424338903546232,15.613236548247187,13.029060339009948,6.83337023840915,2.8326414137921843,39.36727486063167,51.65007137969457,15.363411736745821,18.674074201103018,53.56870908700521,1.0150480329700537,2.199433838120963,4.718285054716686,6.085644509103668,1.0471070732729186,3.2604318324329924,0.2522104090628691,2.243122760307872,1.0062156457773352,4.652420031423451,56.25936064837554,16.67852211990552,35.11827348567611,105.85279978689063,69.38748521619812,15.946922006151905,60.41074183201146,12.352143697805506,1.9896976972301563,48.669495852775626,8.24597651862095,12.478205195163818,1.2130358644971584,10.221061474854036,53.4490067493025
